Loc Code,Cons Party Code,Party Name,Mobile No,Type,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Last 6 Months Total,Monthly Avg,APR_2018,MAY_2018,JUN_2018,Q1-1819 AVG,JUL_2018,AUG_2018,SEP_2018,OCT_2018,NOV_2018,DEC     Target,As on 18TH,Balance,% Achieved,MSGA,O/S,Days,Inv Billed,Payment Rcvd
ANE,WKA0208379,SRI RANGANATHA GARAGE,9448123578,IW,0.0353056,0.1430557,0.1262574,0.0666182,0.1411118,0.0372767,0.5496254,0.0916042333333334,0.1982888,0.1350569,0.0927098,0.1420185,0.0633605,0.0697282,0.2146401,0.0331288,0.129504,0.0813164,0.1078934,-0.026577,1.3268344393013,0
ANE,WKA0223470,SRI MOOKAMBIKA MOTORS,9845122555,IW,0.078644,0.1272906,0.0753116,0.1171285,0.0945051,0.0509224,0.5438022,0.0906337,0.0101922,0.0124798,0.1377309,0.0534676333333333,0.0164667,0.0377925,0.1179278,0.0800462,0.1102318,0.095139,0.0553365,0.0398025,0.581638444801816,0
ANE,WKA0209275,BALAN AUTO WORKS,9902920049,IW,0.0335982,0.0174296,0.3757135,0.0655374,0.0398858,0.0104058,0.5425703,0.0904283833333333,0.0495681,0.0069605,0.0249374,0.0271553333333333,0.015703,0,0.0162411,0.0036144,0.6410204,0.3223174,0,0.3223174,0,0
ANE,WKA0263092,NEW TATA MOTORS,9341905272,IW,0.0884712,0.2410844,0.0004919,0.0795753,0.0749572,0.0258438,0.5104238,0.0850706333333334,0,0.2406399,0,0.0802133,0,0,0.0137187,0,0,0,0,0,,0
ANE,WKA0221891,RIYAZ MOTOR WORKS,9844058203,IW,0.0264642,0.0107715,0.3248185,0.0871696,0.0109455,0.0058808,0.4660501,0.0776750166666667,0.0199825,0.0146023,0.0260171,0.0202006333333333,0.0403319,0.026912,0.0543969,0.0454029,0.0572712,0.05133705,0.0422118,0.00912524999999999,0.822248259298109,0
ANE,TKA0212439,FRIENDS AUTO TRADERS,9980826203,TRADERS,0.0812258,0.0206872,0.036624,0.0128898,0.0723809,0.1268037,0.3506114,0.0584352333333333,0.0467806,0.0050338,0.0089427,0.0202523666666667,0.110682,0.2303012,0.0121381,0.0627751,0.0386686,0.05072185,0,0.05072185,0,0
ANE,WKA0224083,HINDUSTAN GARAGE,8105608697,IW,0.107035,0.0376735,0.0380385,0.1304295,0.0239081,0.0104637,0.3475483,0.0579247166666667,0.0066424,0.0706067,0.012173,0.0298073666666667,0.0622764,0.055778,0.0609027,0.0642465,0.0163905,0.0403185,0,0.0403185,0,0
ANE,WKA0233668,PRESTIGE AUTO GARAGE,9886178103,IW,0.0575796,0.0199835,0.0034889,0.0684121,0.0350575,0.0655713,0.2500929,0.04168215,0.0709266,0.1139893,0.0103908,0.0651022333333334,0.0373349,0.0392227,0.0772814,0.0892236,0.1983008,0.1437622,0.0837754,0.0599868,0.582735934758928,0
ANE,WKA0260733,ST MARYS AUTO GARAGE,9739418288,IW,0.0034218,0.0362552,0.0136778,0.0494219,0.0309773,0.0528677,0.1866217,0.0311036166666667,0.0676535,0.2594843,0.2613311,0.1961563,0.1962218,0.2505221,0.2355469,0.265974,0.0834859,0.17472995,0.035073,0.13965695,0.200726893128511,0.009789
ANE,WKA0208372,R R G MOTORS,9448508235,IW,0.01891,0.0009375,0.1517002,0.0061942,,0.0047182,0.1824601,0.0304100166666667,0.0023321,0.0233036,0.0229778,0.0162045,0.0315735,0.0305238,0.0115306,0.0014067,0.0337118,0.01755925,0.104925,-0.08736575,5.97548300753164,0.0020625
ANE,WKA0208375,R K AUTO CARE,9342539123,IW,0.0030662,0.0368865,0.0009758,0.0790865,0.0511373,0.0035929,0.1747452,0.0291242,0.0037732,0.0048338,0.009953,0.00618666666666667,0.0396787,0.0254491,0,0.0537341,0.039484,0.04660905,0.1107565,-0.06414745,2.3762874377401,0
ANE,WKA0226369,SARDARS AUTO GARAGE,9886586857,IW,0.032858,0.0116712,0.0269507,0.0112859,0.0137153,,0.0964811,0.0160801833333333,0.0816356,0,0.0098474,0.0304943333333333,0,0,0.0286718,0.0093658,0,0.0046829,0.0004088,0.0042741,0.0872963334685772,0
ANE,WKA0222360,MOTOR CARE,9900575707,IW,0.0363779,0.0009374,0.0403489,0.0060116,,,0.0836758,0.0139459666666667,0.0131292,0,0,0.0043764,0.0123644,0,0,0,0,0,0,0,,0
ANE,WKA0263517,PERFECT AUTO MECH S RIYAZ,9845007461,IW,0.0299373,0.0177295,0.0137869,0.0038637,0.0045308,0.0006679,0.0705161,0.0117526833333333,0.0008982,0.0010233,0.0004687,0.000796733333333333,0.009396,0.396165,0,0.0046432,0,0.0023216,0.0106949,-0.0083733,4.60669365954514,0
ANE,WKA0208383,SRI MANHUNATHA AUTO GARAGE,9902552594,IW,0.0086673,0.0007578,0.0053623,0.0285191,,0.0094914,0.0527979,0.00879965,0.0059254,0.0300524,0.012971,0.0163162666666667,0.0498045,0,0.0026285,0,0.0083986,0.0041993,0,0.0041993,0,0
ANE,WKA0257074,PRATIMA MOTORS,9901365645,IW,0.0194966,0.0009374,,0.0180197,0.0058477,,0.0443014,0.00738356666666667,0.0288631,0.0025342,0.050598,0.0273317666666667,0.0700571,0.0217361,0.0426017,0.0029296,0,0.0014648,0,0.0014648,0,0
ANE,WKA0209273,SRI VINAYAKA CAR SERVICE CENTER,9986959211,IW,,,0.019609,0.005763,,,0.025372,0.00422866666666667,0,0.0101561,0.0269713,0.0123758,0,0.0101562,0,0,0,0,0,0,,0
ANE,WKA0232751,INFANTRY ENTERPRISES,9008787161,IW,,,0.0030741,0.0038637,,0.0088827,0.0158205,0.00263675,0.0038143,0,0.0040201,0.00261146666666667,0,0,0.0123671,0.2685764,0.0142601,0.14141825,0.0843917,0.05702655,0.59675254077886,0
ANE,WKA0208185,NATIONAL CAR GARAGE,9986041800,IW,,,,,,0.0002457,0.0002457,0.00004095,0,0,0,0,0.0170386,0,0,0,0,0,0,0,,0
ANE,12675ALY,KATARIA AUTOMOBILES PVT.LTD,,DLR,,,,,,,0,0,0.003953,0.0021093,0.0288046,0.0116223,0,0.0019914,0.2037863,0.417597,0.7701766,0.5938868,0.3989208,0.194966,0.67171184811651,0.0117203
ANE,WKA020158164,SARDAR AUTO GARAGE,,IW,,,,,,,0,0,0,0.0007265,0,0.000242166666666667,0,0,0.041896,0.0144055,0.0060592,0.01023235,0,0.01023235,0,0
ANE,WKA0256318,DANIELS AUTO GARAGE,,IW,,,,,,,0,0,0,0.0007265,0,0.000242166666666667,0,0,0,0.0026271,0.0576373,0.0301322,0.0037324,0.0263998,0.12386749059146,0
ANE,WKA020192226,VINAYAK MOTORS,,IW,,,,,,,0,0,0,0.0007265,0,0.000242166666666667,0,0,0,0.3445114,0.2540695,0.29929045,0.0911355,0.20815495,0.304505205562022,0
ANE,WKA020193792,mr rafi,,IW,,,,,,,0,0,0,0.0007265,0,0.000242166666666667,0,0,0,0.0209253,0.0077026,0.01431395,0,0.01431395,0,0
ANE,WKA020193804,pandu,,IW,,,,,,,0,0,0,0.0007265,0,0.000242166666666667,0,0,0,0.0286669,0,0.01433345,0.0048813,0.00945215,0.340553042010123,0
ANE,WKA0235919,STAR AUTO ENGINEERING WORKS,,IW,,,,,,,0,0,0,0.0007265,0,0.000242166666666667,0,0,0,0,0.0208263,0.01041315,0.0410071,-0.03059395,3.93801107253809,0
BNG,-,walk,,WALK,57.3850327999998,56.6009673999999,54.3116443999999,66.6559662,57.1542756,63.0398357999999,355.147722199999,59.1912870333332,60.2798429000002,64.6988977000002,66.1427317000001,63.7071574333335,0,72.3067734000003,66.5158075,70.4387628000001,64.2461658,67.3424643000001,39.4532119,27.8892524000001,0.585859343136629,0
BNG,TKA0243838,SRI SAI TRADE LINKS,9902700555,TRADERS,9.9386748,11.527837,14.5395555,32.0737624,10.5378519,8.137519,86.7552006,14.4592001,14.0150691,15.1754703,4.4313701,11.2073031666667,71.3415188000003,5.7163882,0.2506048,0.3128674,0,0.1564337,0,0.1564337,0,0
BNG,TKA0205622,BHARATH AUTO SPARES,9448851998,TRADERS,8.55577429999999,8.74963049999999,8.16650339999999,7.02034489999999,6.3545673,6.0094182,44.8562386,7.47603976666666,7.1680708,7.0184033,8.2484133,7.4782958,1.321691,6.48789919999999,5.3058859,7.2634757,6.11295289999999,6.68821429999999,4.7232383,1.964976,0.706203193877923,0.001644
BNG,TKA0212257,GRAND AUTO SPARES  KNP,9742656461,TRADERS,5.1256208,3.6818304,6.0008114,4.9794282,4.7849584,3.6511082,28.2237574,4.70395956666667,4.928965,4.4098225,3.3576885,4.23215866666667,6.7807761,5.1702979,4.74111,7.5081309,3.6024295,5.5552802,1.9733949,3.5818853,0.35522868855472,0
BNG,TKA0205585,MANU AUTOMOBILES,9844058085,TRADERS,3.7635625,4.8718799,4.5220537,4.6433129,4.2568936,4.3880285,26.4457311,4.40762185,3.4122402,4.1330059,4.15730039999999,3.90084883333333,4.3300534,5.1226817,4.5477715,3.8971957,4.4640307,4.1806132,2.4156329,1.7649803,0.577817842607396,0
BNG,TKA0211769,FRIENDS MOTORS,9986870457,TRADERS,2.2668088,7.5482206,5.9062301,4.0872002,5.3089016,0.5329221,25.6502834,4.27504723333333,2.3775838,3.442534,2.9710475,2.93038843333333,4.4619328,7.7209276,6.4312486,7.23066129999999,5.3999175,6.3152894,4.8957676,1.4195218,0.775224584323879,0
BNG,TKA0211730,RATTAN MOTOR PARTS,8147566495,TRADERS,2.2677251,5.0445481,4.6699045,4.106839,4.5628132,3.0156813,23.6675112,3.9445852,7.0253077,10.5728638,7.8217754,8.47331563333333,7.2036072,16.5035744,15.9634508,10.5222876,20.8270842,15.6746859,11.6035423,4.0711436,0.740272715767784,1.2145565
BNG,2154,GREEN CARS PVT. LTD.,,MASS,4.8581233,4.237301,4.136492,2.9905286,3.0855472,4.2214981,23.5294902,3.9215817,3.9573175,3.7096016,8.354957,5.34062536666666,10.623528,1.9089168,2.1454085,3.4833815,3.5461875,3.5147845,2.0765764,1.4382081,0.590811869120283,0
BNG,1750,SPEED MOTORS,,MASS,4.9322217,3.9263096,4.1111563,3.874207,3.0280705,2.99813,22.8700951,3.81168251666667,4.4314567,4.30162099999999,6.7355884,5.15622203333333,5.5356906,3.5245538,2.8241015,4.1727934,3.2518062,3.7122998,2.6188325,1.0934673,0.705447469517414,0.0752259
BNG,TKA0205469,AMAN SALES AGENCIES,9845042798,TRADERS,2.7030131,3.1504918,2.4720214,3.1263472,3.5494868,2.5852503,17.5866106,2.93110176666667,3.0017225,2.7193775,3.2523412,2.99114706666667,6.43103059999999,3.8100215,4.2926599,3.4320541,3.8480648,3.64005945,2.943844,0.696215449999999,0.808735143048282,0.0795041
BNG,TKA0205491,J K AUTOMOBILES,9880914751,TRADERS,2.9976587,3.9907351,2.6211343,2.7033085,3.5310291,1.6366969,17.4805626,2.9134271,3.3608683,3.7863126,4.0169515,3.72137746666667,4.2761896,4.6468148,3.9812657,3.0066574,1.3181621,2.16240975,1.3723133,0.79009645,0.634622231054961,0.0230639
BNG,2075,KESHKAMAL MOTORS,,MASS,1.9550263,2.8831542,2.6509745,2.6288242,3.1941086,2.5357495,15.8478373,2.64130621666667,3.1712213,2.5103962,3.490346,3.05732116666666,4.8147595,3.2578424,2.7747542,3.2208726,2.9686458,3.0947592,1.7031278,1.3916314,0.550326435736907,0.1093029
BNG,5245,SOLOTECH SERVICE CENTRE,,MASS,2.293183,2.4912679,2.3784448,2.274934,3.07039,1.8692951,14.3775148,2.39625246666667,2.5023328,2.3635231,2.5556285,2.47382813333333,2.6912192,1.9104553,1.7124115,2.4154179,2.3931332,2.40427555,0.8899305,1.51434505,0.370144969448282,0.1164305
BNG,TKA0230476,DS CARS,9388856119,TRADERS,2.2742843,2.2658265,1.9042138,1.6822999,2.5447909,2.3437554,13.0151708,2.16919513333333,2.1742652,2.9363764,2.2398031,2.45014823333333,2.2863536,2.6038993,2.329657,2.4733712,2.8900515,2.68171135,1.8330618,0.848649549999999,0.683541798784571,0.0904331
BNG,TKA0213093,P SHANTHA KUMAR,9845156322,TRADERS,1.7804238,1.6226196,1.5596769,1.5047063,2.672053,2.3932863,11.5327659,1.92212765,2.1032218,1.427516,1.3802498,1.63699586666667,2.7976316,1.6017455,1.2626751,0.7542713,1.3118905,1.0330809,0.5184767,0.5146042,0.501874248183274,0.0620372
BNG,2760,SOLOTECH UNIQUE SERVICE CENTRE,,MASS,1.9695824,1.2484267,1.9777573,1.9978102,2.1406688,0.797576,10.1318214,1.6886369,0.8798392,1.611431,2.3239168,1.60506233333333,2.429634,0.7620018,0.9300927,0.7394719,0.7824769,0.7609744,0.6131305,0.1478439,0.805717643063945,0.0107533
BNG,TKA0211870,SANJAY AUTOMOBILES,9449695472,TRADERS,2.1654295,1.895671,0.9335396,1.6164589,1.3851009,0.9729263,8.9691262,1.49485436666667,0.7534956,2.1518731,2.04092,1.6487629,1.1858795,2.4016388,3.1373928,3.3789703,2.7488046,3.06388745,2.0868021,0.97708535,0.681096200188424,0
BNG,TKA0212435,MR PRAKASH,9902176483,TRADERS,1.8271291,1.4232519,1.6520658,1.3971161,0.9564816,1.3492855,8.60533,1.43422166666667,1.4892945,1.8522691,1.5155589,1.61904083333333,3.068229,1.7953052,2.5540989,2.9121949,3.0013435,2.9567692,1.2162762,1.740493,0.411353107980157,0
BNG,TKA0205478,ASIAN AUTOMOBILES,9844064772,TRADERS,1.2620361,0.9877398,2.2437397,0.9402847,1.198332,1.1286527,7.760785,1.29346416666667,1.0507454,0.7123246,0.9394224,0.9008308,2.2230305,0.8570819,2.0300046,0.8322601,1.4200579,1.126159,0.0845559,1.0416031,0.0750834473640046,0.0218362
BNG,TKA0205500,MAX AUTOMOBILES,9901083607,TRADERS,1.2490216,2.0828248,0.9974234,1.5283928,1.0654888,0.6637855,7.5869369,1.26448948333333,1.0432219,1.0710204,1.8730112,1.3290845,1.0891203,1.0809195,1.2323086,1.4114122,1.0351071,1.22325965,0.5853776,0.63788205,0.478539122908207,0.0169733
BNG,TKA0252758,REAL TOP SHOPPE,9448454452,TRADERS,1.2473282,1.9569338,0.7586322,0.7759669,1.2906675,0.6904271,6.7199557,1.11999261666667,0.9516059,1.3543134,1.2371088,1.18100936666667,1.210848,1.0229291,2.0786374,2.6304632,1.5244188,2.077441,0.3100731,1.7673679,0.149257235223527,0.0085156
BNG,TKA0205588,SUPER AUTO PARTS,9449766652,TRADERS,1.1496348,0.8354904,0.5950906,1.3671918,1.0133356,1.416129,6.3768722,1.06281203333333,0.9211114,0.9776996,1.1175192,1.0054434,2.3516539,1.1227126,1.2021552,1.5896381,1.0801629,1.3349005,0.8420942,0.4928063,0.630829189141813,0
BNG,TKA0213273,MURTHY AUTOMOBILES,7204095082,TRADERS,0.9404359,0.9106078,0.6626248,0.979635,1.3592898,0.7834063,5.6359996,0.939333266666667,0.9576705,1.3802007,1.4185255,1.25213223333333,1.2606578,1.651294,1.8459497,2.0675661,1.5838169,1.8256915,1.3436497,0.4820418,0.73596754982975,0
BNG,TKA0267859,MAHINDRA FIRST CHOICE SEVICES LIMITED,9900210595,TRADERS,1.1640135,0.5193939,0.6693286,0.269767,0.6371969,1.6633351,4.923035,0.820505833333334,1.217928,1.5257218,0.6472931,1.1303143,2.5094107,1.162344,1.4214539,2.165387,1.565973,1.86568,0.4927807,1.3728993,0.264129271900862,0.0248476
BNG,TKA0212815,SELECT AUTO PARTS,9448312628,TRADERS,1.4040824,0.9796716,0.5235045,0.4983561,0.6128155,0.858444,4.8768741,0.81281235,1.039013,1.0262368,0.6733884,0.9128794,1.0991411,0.5955275,0.9683528,1.7562463,1.5022174,1.62923185,1.0106391,0.61859275,0.620316316551263,0.002125
BNG,TKA0205496,WHEELS INDIA AUTO AGENCIES,9448537353,TRADERS,0.5762481,0.8578458,0.7412805,0.6147772,0.8657412,0.8479743,4.5038671,0.750644516666667,1.1264011,0.6749492,1.2259175,1.00908926666667,1.2572705,1.204064,1.3230106,0.710839300000001,0.3914371,0.5511382,0.2702768,0.2808614,0.490397508283766,0
BNG,TKA0205464,A S AUTOMOBILES,9901856008,TRADERS,0.5533354,0.7729878,0.7029419,0.7022772,0.7340095,0.7683521,4.2339039,0.70565065,0.2651706,0.8846623,0.5838099,0.577880933333333,1.3979464,0.7149566,0.9100714,1.5209106,0.5845083,1.05270945,0.9224227,0.13028675,0.87623674319633,0
BNG,TKA0249838,SRI MANIKANTA AUTOMOBILES,9845101011,TRADERS,,,0.952719,1.9199212,0.5927041,0.2312275,3.6965718,0.6160953,1.2085218,0.8901459,1.3528083,1.150492,0.3421269,1.4633086,0.7053564,1.3196313,0.4169863,0.8683088,0.6214673,0.2468415,0.715721526719527,0.0030508
BNG,TKA0212012,KUMAR ELECTRICALS,9341343379,TRADERS,0.82812,0.41406,,0.0041843,1.3040376,1.097259,3.6476609,0.607943483333333,0.62109,1.2665915,1.273815,1.05383216666667,1.2090379,0.611319,0.82812,1.469898,0.5589675,1.01443275,0.558981,0.45545175,0.551028148489883,0.0170586
BNG,TKA0205477,I S CAR AUTO PARTS,9900155952,TRADERS,0.4267502,0.7794455,0.3126667,0.3986464,0.3533575,0.7177803,2.9886466,0.498107766666667,0.6329652,0.6295405,0.3542219,0.5389092,0.62109,0.801092,0.4864717,0.875294,0.7468433,0.81106865,0.3237624,0.48730625,0.399180020088312,0
BNG,WKA0209281,MM CAR XPERTZ,9845001684,IW,0.5122156,0.4103302,0.7059178,0.3883346,0.2295958,0.6740506,2.9204446,0.486740766666667,0.2378804,0.2137112,0.417385,0.289658866666667,0.6475007,0.3500308,0.8308139,0.5229098,0.9690551,0.74598245,0.2420539,0.50392855,0.324476668318403,0
BNG,TKA020097961,VISHWANATH RAO,9880607034,TRADERS,,,,0.4689167,0.8490466,1.5255711,2.8435344,0.4739224,0.9426361,0.1587111,0.581824,0.561057066666667,0.1198676,0.6196434,0.591985,0.3979716,0.1785675,0.28826955,0.0901985,0.19807105,0.312896384651102,0
BNG,TKA020073700,TULASI AUTOMOBILES,9880343468,TRADERS,0.3848207,0.3010228,0.415281,0.6545808,0.5987932,0.2931501,2.6476486,0.441274766666667,0.2299362,0.3061379,0.1132535,0.216442533333333,1.4968871,0.3757447,0.4634859,0.3283197,0.3875668,0.35794325,0.1839156,0.17402765,0.513812175533412,0
BNG,TKA0211854,HAPPY AUTOMOBILES,9449519264,TRADERS,0.7178106,0.4055513,0.4278838,0.4761603,0.2514064,0.3634899,2.6423023,0.440383716666667,1.042784,0.5537574,0.8665811,0.821040833333334,0.2462782,0.6744694,0.7811641,0.9973937,0.9102002,0.95379695,0.1199391,0.83385785,0.125749091565034,0
BNG,TKA0211751,BANASHANKARI AUTOMOBILES,9035701332,TRADERS,0.5442381,0.356309,0.4506973,0.3723498,0.4216877,0.292092,2.4373739,0.406228983333333,0.5500408,0.2887975,0.2703906,0.369742966666667,1.3822816,0.337996,0.3001391,0.402607,0.1941598,0.2983834,0.176587,0.1217964,0.591812413157032,0
BNG,TKA0205543,NEW ARUN MOTORS,9886197447,TRADERS,0.2476518,0.7052465,0.3464119,0.1759833,0.4640201,0.3678144,2.307128,0.384521333333333,0.303822,0.5817017,0.2979438,0.394489166666667,0.4580631,0.3265788,0.9832161,0.3662951,0.3737167,0.3700059,0,0.3700059,0,0
BNG,TKA0211813,EXCEL AUTO TRADERS,9632724811,TRADERS,0.2513934,0.9330773,0.2133993,0.1521671,0.4573049,0.1747997,2.1821417,0.363690283333333,0.1372948,0.2292257,0.0989507,0.155157066666667,0.4720348,0.0159453,0.5624967,0.2252505,0.0666441,0.1459473,0.0245998,0.1213475,0.16855262139142,0.001644
BNG,TKA0211757,ASHISH MOTORS,9845579529,TRADERS,0.4070941,0.5586872,0.3166315,0.1066689,0.6260006,0.0457345,2.0608168,0.343469466666667,0.8132809,0.2323178,0.3776747,0.474424466666667,0.0921444,0.0331753,0.7442276,0.2923345,0.0539441,0.1731393,0.4583461,-0.2852068,2.64726783578309,0
BNG,TKA0211867,RAJU AUTO SPARES,9449750376,TRADERS,0.4127792,0.0241015,0.8223218,0.129508,0.3531537,0.2942099,2.0360741,0.339345683333333,0.0591248,0.0964621,0.00725,0.0542789666666667,0.5055461,0.025185,0.012164,0.0109986,0,0.0054993,0.3030855,-0.2975862,55.113468986962,0
BNG,TKA0205483,NEW ONE AUTOMOBILES,9449994547,TRADERS,0.2174384,0.2714904,0.6440106,0.1953048,0.2551847,0.2729717,1.8564006,0.3094001,0.1209489,0.0813445,0.1406773,0.114323566666667,0.0126953,0.1528636,0.3611289,0.2892949,0.2102287,0.2497618,0.1545958,0.095166,0.618972957433843,0
BNG,TKA0214815,ROHAN AUTOMOBILES,9035829707,TRADERS,1.6831928,,0.0064411,0.0616292,0.0009296,0.0177343,1.769927,0.294987833333333,0.0066168,0.0054047,0.0172705,0.009764,0.2542333,1.3037048,0.0641377,0.0236898,0.0167888,0.0202393,0,0.0202393,0,0
BNG,WKA0220956,C L S AUTOMOBILE GARAGE,9886540905,IW,0.1926454,0.2734581,0.1355548,0.45382,0.2381425,0.4068568,1.7004776,0.283412933333333,0.3032334,0.2946,0.3225723,0.3068019,0.0144884,0.1432688,0.3375872,0.0862897,0.1615141,0.1239019,0.235421,-0.1115191,1.90005964396026,0.0108515
BNG,TKA0212803,SRI MANJUNATHA AUTOMOBILES,9448663868,TRADERS,0.1445842,0.3076223,0.1932205,0.1471137,0.3439195,0.4149238,1.551384,0.258564,0.641861,0.3058604,0.2224129,0.390044766666667,0.6381419,0.2430403,0.2664554,0.1578328,0.1796209,0.16872685,0.0641977,0.10452915,0.3804830114472,0
BNG,TKA020093341,ASHWINI AUTOMOBILES  VASAVI,8660739379,TRADERS,,,0.4148897,0.2947503,0.4886227,0.0659915,1.2642542,0.210709033333333,0.296164,0.1018789,0.0558096,0.151284166666667,0.1973809,0.125841,0.4117814,0.2323506,0.193227,0.2127888,0,0.2127888,0,0
